id,creationdate,score,viewcount,title,answercount,tags,quest_name
48253160,2018-01-14 19:06:56,0,18,Pandas dataframe: selecting a measurement by the max of an independent series?,0,"python, pandas, dataframe",user1276560
48454604,2018-01-26 01:31:15,3,340,Algorithm for smoothing a curve strictly above the original,3,"python, algorithm, pandas, numpy, smoothing",Alfe
48308770,2018-01-17 19:40:53,0,672,Dataframe count of positive values in range as a new column,2,"pandas, dataframe",Ali
48432026,2018-01-24 21:38:24,0,51,Conditional Pandas Concat,1,"python, pandas, concatenation",WolVes
48292685,2018-01-17 02:18:52,0,31,"Pandas: How to summarize data, groupby, unique",2,"python, pandas",luisfer
48209811,2018-01-11 14:49:58,2,46,How to notify pandas DataFrame modification?,0,"python, pandas",Alexis
48192836,2018-01-10 17:20:44,3,54,"Pandas line plot suppresses half of the xticks, how to stop it?",1,"python, pandas, matplotlib, plot",seanysull
48380854,2018-01-22 11:45:33,-1,80,What is the best choice for data storage in Pandas for mixed type data?,1,"python, pandas, storage",seanysull
48368714,2018-01-21 15:59:13,0,112,Pandas: Days since last event per id,2,pandas,L1meta
48278281,2018-01-16 09:45:30,1,149,pandas resample timed events in DataFrame to precise time-bins,2,"python, pandas, resampling",qbit
48266253,2018-01-15 15:44:35,0,23,how can I slice the index of a data frame for dates,2,"python-2.7, pandas",math
48281925,2018-01-16 13:02:09,0,46,Creating new unique rows from a list of possible column values,2,"python, pandas",user1361529
48326579,2018-01-18 16:58:09,0,95,Unable to iterate over pandas dataframe loaded from tabular data,1,"python, pandas, dataframe, scanpy",Jorvis
48209506,2018-01-11 14:34:12,1,1149,PyCharm shows no output from pandas,4,"python, pandas, pycharm",Mithrand1r
48321139,2018-01-18 12:16:03,2,73,"Pandas. 2 col dataframe. Get intersection matrix (all to all, from col #1)",1,"python, pandas, numpy",Edgard Gomez Sennovskaya
48305004,2018-01-17 15:50:09,0,56,Pannable-zoomable matplotlib / pandas UI plot for time-series,0,"python, pandas, matplotlib",Basj
48308743,2018-01-17 19:38:53,-1,57,performing just one iteration of a function using python,2,"python, pandas, break",Taylrl
48349447,2018-01-19 20:58:37,2,190,How to aggregate multiple columns to sets in one pass through the rows,1,"pandas, group-by, listagg",r2d2oid
48447812,2018-01-25 16:35:47,1,188,python pandas merge_asof groupby,2,"python, pandas, dataframe, merge",dsclough
48410032,2018-01-23 20:12:07,0,154,Emulating an excel sumifs / multi-criteria index match with dataframes in python / pandas,1,"python, excel, pandas, dataframe, sumifs",dsclough
48285160,2018-01-16 15:53:51,1,33,Write 1s faster to col-rows based on positions in a list,2,"python-3.x, list, pandas, dataframe",RightmireM
48191115,2018-01-10 15:44:01,0,63,Is the data parameter for pandas.DataFrame lazily evaluated?,1,"python, sql-server, pandas",user1443098
48254575,2018-01-14 21:57:05,-1,56,Count @ in all sheets in an excel file,2,"python, excel, python-3.x, pandas",Rasmus Bidstrup
48446408,2018-01-25 15:27:38,1,34,how to convert a dictionary containing iterables as items to a dataframe,1,"python, pandas, dictionary, dataframe",00__00__00
48445748,2018-01-25 14:53:04,1,164,"group the same consecutive values in pandas and store: values, indices, and column slices",2,"python, pandas",00__00__00
48299874,2018-01-17 11:19:41,1,93,How to groupby column headers using a regex?,1,"python, regex, pandas, group-by",Cleb
48376278,2018-01-22 07:10:47,1,607,"Querying timedelta column in pandas, and filtering rows",1,"sql, pandas, filtering, flags, timedelta",user1541055
48428584,2018-01-24 17:39:52,0,244,How to use to_sql method to fill table with column with point datatype using postgresql and pandas?,1,"postgresql, pandas",gabomgp
48322421,2018-01-18 13:23:19,2,524,Pandas resample FutureWarning,1,"python, pandas, apply",Tanmay
48344806,2018-01-19 15:50:07,2,446,Making a custom window type for pandas rolling mean,1,"python, pandas, mean, moving-average",Tanmay
48403486,2018-01-23 13:57:41,-1,64,Categorical variables,1,"python, pandas, scikit-learn",jacob
48195562,2018-01-10 20:29:41,0,48,display the most frequent value for _several_ columns in a pivot like table?,0,"python, pandas, pivot",jacob
48238305,2018-01-13 08:47:47,6,4499,Bar plot with groupby,1,"pandas, matplotlib, seaborn",jacob
48355998,2018-01-20 12:13:15,1,182,Parse Nested JSON with Python and Pandas,1,pandas,user1610115
48204558,2018-01-11 10:15:07,1,41,Column order when pivoting dataframe,2,"python, pandas, dataframe, pivot",ThatQuantDude
48215759,2018-01-11 21:04:19,0,412,Some ETF Tickers Not Working in Yahoo Finance DataReader,1,"python, pandas, finance, yahoo-finance, pandas-datareader",rhaskett
48298076,2018-01-17 09:51:17,2,36,Merge columns and convert to utc timezone,1,"python, pandas",Arun Shankar
48349373,2018-01-19 20:52:14,0,37,read a string using panda dataframe,1,"python, pandas",Arun Shankar
48315955,2018-01-18 07:34:43,1,458,CET and CEST conversion to UTC,2,"python, pandas",Arun Shankar
48448472,2018-01-25 17:13:04,0,234,Try to download all the csv from the ipython console from datacamp,2,"pandas, csv, ipython",Victor Tong
48428531,2018-01-24 17:37:08,-2,106,Set_index() on a Pandas DataFrame giving unexpected results,1,"python, pandas",Bazman
48424103,2018-01-24 13:50:29,1,341,Unable to sort Pandas DataFrame,1,"python, pandas",Bazman
48252891,2018-01-14 18:39:06,1,648,Unable to import Pandas_Datareader,2,"python, python-3.x, pandas, pandas-datareader",Bazman
48342726,2018-01-19 13:57:16,0,25,Update the high of the day column based on time series data vector in python,1,"python, pandas, numpy",Giladbi
48379224,2018-01-22 10:18:21,0,58,Python re-sampling time series data which can not be indexed,1,"python, pandas, pandas-groupby",Giladbi
48194815,2018-01-10 19:34:01,0,185,How to add multiple rows on dataframe based on a column of distinct values? pandas/python,0,"python, pandas",user1775614
48193166,2018-01-10 17:40:47,3,970,How to select nested columns in a multi-indexed pandas dataframe,3,"python, pandas, dataframe, indexing, multi-index",tevang
48211424,2018-01-11 16:11:29,1,66,How to make a years on Y axis and months on X axis plot with pandas?,2,"python, pandas, matplotlib",Newskooler
48326186,2018-01-18 16:38:11,1,69,How to create a pandas pivot table,2,"python, pandas, pivot-table",Newskooler
48293874,2018-01-17 04:58:32,0,235,Pandas dataframe group by doesn't remove grouped key,2,"python, pandas, group-by, pandas-groupby",Rohit Pandey
48456348,2018-01-26 05:49:09,0,253,Python getting conditional probabilities of all feature combinations in pandas dataframe,1,"python, performance, pandas, numpy, statistics",Rohit Pandey
48434391,2018-01-25 01:45:55,1,539,Calculate t-test statistic for each group in pandas DataFrame,1,"python, pandas, scikit-learn, pandas-groupby",Max Ghenis
48284040,2018-01-16 14:55:47,1,365,Merge two rows in pandas if None or nan,2,"python, pandas, nan, pandas-groupby",Michael Dorner
48303526,2018-01-17 14:31:27,1,86,"Performing bitwise operations (|, &) on dataframe columns",1,"python, pandas, bit-manipulation",Michael Dorner
48345640,2018-01-19 16:36:48,2,249,How to coerce pandas dataframe column to be normal index,1,"python, pandas, dataframe",bli
48448091,2018-01-25 16:50:43,1,879,Resample pandas dataframe and apply mode,1,"python, pandas, dataframe, mode",olyashevska
48398837,2018-01-23 09:58:23,2,226,Pandas time series index based on datetime.time,1,"python, pandas",CodingButStillAlive
48401239,2018-01-23 12:01:09,0,18,Strange behavior of DataFrame.drop method,0,pandas,CodingButStillAlive
48300926,2018-01-17 12:14:58,1,67,How to read elapsed time spans into pandas time series,1,pandas,CodingButStillAlive
48391526,2018-01-22 22:50:04,1,52,Efficient data structure to keep dictionary-like observations keyed by time in Pandas?,1,"python, pandas, dictionary, data-structures, time-series",Alex Bausk
48344087,2018-01-19 15:09:59,1,32,Get the count for each subgroup in a multiple grouped pandas.DateFrame aggregated on one group,1,"python, pandas",jessepeng
48329053,2018-01-18 19:37:11,0,31,Link prediction with input data,1,"pandas, numpy, knn",spitzbuaamy
48196115,2018-01-10 21:09:05,0,41,Pandas mapping columns from multiple dataframes,1,"python, pandas",Jaswanth Kumar
48456483,2018-01-26 06:05:59,1,220,Keras modelling: Do I need one-hot encoding and if so how?,1,"python, pandas, keras",Skye
48449355,2018-01-25 18:11:25,5,49,Parse datetimes when loading a DataFrame with pd.read_clipboard,2,"python, pandas, date, datetime, dataframe",Alex
48254436,2018-01-14 21:39:20,1,64,Python Pandas Dataframe - compute difference between rows and take the minimum one,1,"python, pandas, dataframe",Ziva
48318813,2018-01-18 10:16:15,1,90,simplify python/pandas code,2,"python, pandas, series",Paavo Leinonen
48341233,2018-01-19 12:33:13,7,2221,"ts.plot() and dataFrame.plot() throwing error: "" NameError: name '_converter' is not defined""",3,"python, pandas, matplotlib, time-series",wilson_smyth
48445505,2018-01-25 14:42:12,1,60,drop nan in a subset of columns,1,"python, pandas, dataframe, nan",gabboshow
48449805,2018-01-25 18:42:58,3,167,large index values causing pandas KeyError,1,"python, pandas",Mike
48272540,2018-01-16 00:27:14,1,4763,"Pandas TypeError: Only valid with DatetimeIndex, TimedeltaIndex or PeriodIndex, but got an instance of 'Int64Index'",1,"python, pandas, validation",Chris
48236922,2018-01-13 04:29:44,0,37,Convert and Assign Pandas Series to a dataframe to create CSV,1,"python, pandas",Chris
48290318,2018-01-16 21:45:27,-1,88,How to create a copy of an existing DataFrame(panda)?,2,"python, pandas, machine-learning, clone",Manas Mukherjee
48350376,2018-01-19 22:21:25,0,596,Converting a Spark dataframe to Pandas dataframe converts timestamp to object,0,"python-2.7, pandas, apache-spark, spark-dataframe",Jane Wayne
48450244,2018-01-25 19:10:31,0,54,Pandas data frame with frequencies,2,"python, pandas",Coding hierarchy
48215909,2018-01-11 21:16:09,0,178,Time Series Analysis for Individual Customers,1,"python, pandas, time-series, forecasting, arima",niranjan272
48216930,2018-01-11 22:37:53,1,285,pandas set column value based on two conditions,2,"python, python-2.7, pandas",user2242044
48235577,2018-01-12 23:50:48,1,146,Multiplying a Pandas column by a multi-index value,3,"python, python-2.7, pandas",user2242044
48236364,2018-01-13 02:15:50,0,209,Using Pandas shift with multi-index,2,"python, python-2.7, pandas",user2242044
48429439,2018-01-24 18:36:53,1,437,Sorting month columns in pandas pivot_table,1,"python, python-2.7, pandas",user2242044
48369578,2018-01-21 17:21:27,2,299,Prevent Pandas to_json() from adding time component to date object,3,"python, python-2.7, pandas, date",user2242044
48205375,2018-01-11 10:54:11,0,32,Convert pandas dataframe to 2 deep dictionary,2,"python, pandas, dictionary",Sembei Norimaki
48208343,2018-01-11 13:34:03,1,536,Pandas Dataframe to dict grouping by column,2,"python, pandas, dictionary, dataframe",Sembei Norimaki
48267018,2018-01-15 16:28:10,3,284,Pandas dataframe to hierarchical dictionary,2,"python, pandas, dictionary, dataframe",Sembei Norimaki
48251562,2018-01-14 16:16:00,6,634,How can I get mode(s) of pandas dataframe object values?,4,"python, python-3.x, pandas, dataframe, counter",DonnRK
48302876,2018-01-17 13:57:14,0,27,dtype changes after set_value/at,1,"python, pandas",porthunt
48273907,2018-01-16 04:01:20,2,1379,Pandas- set values to an empty dataframe,4,"python, pandas",Clock Slave
48281449,2018-01-16 12:36:20,2,34,Merging DataFrames via Smoothing,1,"python-3.x, pandas, merge",Bruno
48328572,2018-01-18 19:02:41,1,42,How to update np.array conditionally?,3,"python, arrays, pandas, numpy, conditional",user2403607
48389030,2018-01-22 19:36:21,0,361,pd.read_csv fails after converting the timezone,2,"python, pandas, csv, matplotlib",Mona Jalal
48387878,2018-01-22 18:18:10,3,6293,AttributeError: 'DataFrame' object has no attribute 'to_datetime',1,"python, pandas, datetime",Mona Jalal
48388503,2018-01-22 18:57:59,1,129,timezone conversion by tz_convert doesn't get saved in pandas dataframe,2,"python, pandas, dataframe, timezone",Mona Jalal
48379879,2018-01-22 10:52:55,1,134,"How to efficiently and ""pythonically"" remove ""old"" rows from pandas DataFrame?",1,"python, pandas",ldavid
48327179,2018-01-18 17:33:32,0,43,Pandas: concise way to create/set subset or rows and columns (with MultiIndex),2,"python, pandas",Stas S
48344566,2018-01-19 15:37:42,1,163,How to format axis x date ('dd/mm/yyyy')?,1,"python, pandas, date, matplotlib, plot",RafaBitten
48428116,2018-01-24 17:12:52,0,368,Pandas - Reading CSV file with field contents grouped in different cells,1,"python, pandas, dataframe, jupyter-notebook",Irina
48201454,2018-01-11 07:03:04,0,317,Extract middle word of letter python,3,"python, string, pandas, split",al1991
48247029,2018-01-14 05:49:55,1,758,Is it possible to read HTML tables into pandas with style tag?,1,"python, html, pandas",germ
48197747,2018-01-10 23:30:16,1,25,How can I use pandas.apply with args on a sparse dataframe?,0,"python, pandas",spencerrecneps
48304947,2018-01-17 15:47:24,0,749,How to format all cells in one sheet based on corresponding cell values in another sheet using XlsxWriter?,1,"python, excel, pandas, dataframe, xlsxwriter",Krzysztof Słowiński
48230428,2018-01-12 16:37:09,0,726,Count the number of items in each bin,1,"python, pandas",Bahador Saket
48393336,2018-01-23 02:37:02,2,931,Pandas groupby sort within groups retaining multiple aggregates,2,"python, pandas, sorting, pandas-groupby",sfjac
48451716,2018-01-25 20:51:42,1,481,python pandas portfolio return,2,"python, pandas, finance",antonio_zeus
48330559,2018-01-18 21:25:39,0,94,codec can't decode byte (and the solutions I've seen to this error haven't helped),2,"python, python-2.7, pandas, numpy",mauve
48208180,2018-01-11 13:24:53,1,34,Pandas: Combine subsetting and filtering,2,"python, pandas",ATMA
48213594,2018-01-11 18:23:00,0,53,Finding the time difference in a pandas data frame,1,"python, pandas, datetime",ATMA
48378096,2018-01-22 09:16:11,0,36,add date(created_at) to pervious data on postgresql,1,"python, sql, postgresql, pandas, date",Mehdi
48317102,2018-01-18 08:47:45,0,57,Compare value in data frame to a value in different column in previous row,1,"python, pandas, dataframe",JojoBambam
48359091,2018-01-20 17:30:33,2,205,Fill Nulls with values in another dataframe in pandas,3,"python, pandas, dataframe",Jack Daniel
48425964,2018-01-24 15:23:08,0,143,How to convert a list of lists into a unique Pandas DataFrame column?,2,"python, pandas, dataframe, merge",Iury Sousa
48395721,2018-01-23 06:48:00,1,36,groupby and apply on two dataframes,1,"python, pandas, pandas-groupby",ironv
48356416,2018-01-20 12:57:52,2,755,Not able to display time on X-Axis using Matplotlib,1,"python, pandas, matplotlib",xpress_embedo
48373413,2018-01-22 01:02:25,0,64,Pandas datetime index not plotting properly,1,"python, pandas",Demetri Pananos
48348350,2018-01-19 19:37:23,1,1453,How can I one hot encode a subset of columns?,3,"python, pandas, scikit-learn, feature-extraction",Demetri Pananos
48309310,2018-01-17 20:17:13,0,351,How to format my pandas dataFrame output?,1,"python, pandas",MikiBelavista
48196956,2018-01-10 22:12:27,0,62,"Can't set column name from index to str(index) + string (Pandas, Python)",1,"python, pandas, rename",Korzak
48390048,2018-01-22 20:51:24,0,142,Return Pandas DataFrame from BeautifulSoup's JSON script output,2,"python, pandas, beautifulsoup",Bob Hopez
48344549,2018-01-19 15:36:27,1,29,How can I extract the indices from a pandas.DataFrame where values intersect another dataframe?,1,"python, pandas, dataframe, indexing",mightypile
48339641,2018-01-19 11:02:29,1,44,Summing and getting distinct count Python Pandas,2,"python, pandas",Adam
48212428,2018-01-11 17:07:11,1,71,Count the ocurrences of a value in a panda dataframe,5,"python, pandas, dataframe, cell, loc",JDev
48211095,2018-01-11 15:56:01,1,68,Iterating over groups in several DataFrames when groups may absent,2,"python, pandas, dataframe",Igor Bukanov
48219684,2018-01-12 04:43:10,1,58,Plotting discrete groups count in time axis,1,"python, pandas, seaborn",Nilo Araujo
48241885,2018-01-13 16:32:11,0,19,Get matrix from list of tuples,1,"python, pandas",Nilo Araujo
48256866,2018-01-15 04:16:05,2,630,iterating over index of pandas dataframe,1,"python, pandas",Igor Rivin
48318356,2018-01-18 09:54:48,2,1470,Pandas. Group by index and apply max for column,1,"python, pandas, pandas-groupby",oneor0
48283596,2018-01-16 14:32:42,1,640,Multi index series into pandas dataframe,1,"pandas, aggregation",Amir
48299254,2018-01-17 10:48:24,0,1450,Pandas pie plot actual values for multiple graphs,1,"python, pandas, matplotlib",yigitozmen
48404694,2018-01-23 14:59:17,0,24,Get distinct and unique user counts grouped by year and month with Pandas,1,"python, pandas",yigitozmen
48412754,2018-01-23 23:53:27,0,149,Create numpy array from multi index pandas series,1,"python, pandas, numpy",yigitozmen
48446977,2018-01-25 15:54:14,0,114,Creating days from date in pandas dataframe,3,"python, pandas",yigitozmen
48433292,2018-01-24 23:20:20,0,797,Seaborn color palette with Pandas groupby and .plot function,1,"python, pandas, matplotlib, plot, seaborn",b_kaufman
48345415,2018-01-19 16:23:07,0,697,how to group categorical values as a group in pandas,2,"python, pandas, group-by, categorical-data",user3104352
48452774,2018-01-25 22:15:16,2,39,Match dataframe observations based on range,1,"python, pandas, dataframe, append",svenkatesh
48225744,2018-01-12 11:50:46,3,284,matplotlib.pyplot: how to include custom legends when plotting dataframes?,1,"python, python-3.x, pandas",dabadaba
48331802,2018-01-18 23:10:40,1,91,Pandas: remove groups based on conditions,3,"python, pandas, pandas-groupby",E.K.
48283865,2018-01-16 14:46:23,0,46,Find dropout rate using pandas,0,"python, pandas",user3139545
48405976,2018-01-23 16:01:44,0,719,How to multiply rows of one column after groupby in pandas?,2,"python, pandas",Liron
48428100,2018-01-24 17:11:53,2,1031,Save pandas dataframe with numpy arrays column,1,"python, pandas, numpy",NunodeSousa
48447147,2018-01-25 16:02:21,0,431,Pandas cut with non-unique labels,2,"python, pandas",triphook
48263797,2018-01-15 13:18:08,4,342,Modify background color in Pandas plot?,1,"python-2.7, pandas",mflopezabu
48264692,2018-01-15 14:09:23,2,53,Adding Dictionaries with lists to a Pandas DataFrame (pd.DataFrame(dict) vs df.append(dict)),1,"python, pandas, dictionary",BillyJo_rambler
48356488,2018-01-20 13:04:24,1,142,Group by month and date - python,1,"python, pandas",rajeev
48313420,2018-01-18 03:34:07,0,64,How to retain blank index values in Multilevel index when reading from Excel with Python and pandas?,1,"python, excel, pandas, multi-level",dav3ypants
48252470,2018-01-14 17:55:04,0,284,pandas/flask: buttons to download dataframes,1,"python, pandas, dataframe, flask, python-routes",mattrweaver
48271238,2018-01-15 21:59:51,0,80,Can't seem to use use pandas to_csv and read_csv to properly read numpy array,1,"python-3.x, pandas, numpy",Kevin Vasko
48291170,2018-01-16 22:58:28,1,85,Why does pandas.DataFrame.mean() work but pandas.DataFrame.std() does not over same data,1,"python, pandas, numpy",Kevin Vasko
48293781,2018-01-17 04:49:15,0,69,How to use pandas.DataFrame.assign() to add new column based on a different dataframe,1,"python, pandas, numpy",Kevin Vasko
48312655,2018-01-18 01:51:19,1,1330,"Replace dataframe column negative values with nan, in method chain",2,"python, pandas",Hatshepsut
48258466,2018-01-15 07:19:05,10,1554,Pandas select columns with regex and divide by value,3,"python, regex, pandas",NumesSanguis
48381085,2018-01-22 11:57:15,1,384,Is it possible to read source code from the pandas library and use that in my own functions?,3,"python, pandas",vestland
48449264,2018-01-25 18:04:48,4,102,How to find the difference between hour of day of separate days in a pandas dataframe?,2,"python, pandas",vestland
48321437,2018-01-18 12:30:45,1,86,Get minimun value of a column by comparing previous n rows in Pandas,3,"python, pandas",Charlie Siu
48305527,2018-01-17 16:15:59,2,328,Error Using pandas with arima,0,"python, pandas, statsmodels, arima",user3476463
48249559,2018-01-14 12:25:54,1,145,Merge dataframe with aggregation,1,"python, pandas",Max Segal
48247716,2018-01-14 08:07:36,2,57,Compare 2 dataframes in pandas based on column value,2,"python, pandas, pandas-groupby",Omar Amr
48423348,2018-01-24 13:11:41,2,427,how to find the count the difference back to the previous zero in a list?,7,"python, algorithm, pandas, dataframe, recursive-datastructures",Bravo
48437954,2018-01-25 07:47:48,-1,108,Cannot slice a datetime index like a tutorial example does,2,"python, pandas",user3556757
48224655,2018-01-12 10:48:09,1,31,ffill() not working as expected on a multi-index,0,"python, pandas",user3556757
48220961,2018-01-12 06:47:59,1,279,"how to ""overwrite-merge"" a pandas dataframe",1,"python, pandas",user3556757
48281836,2018-01-16 12:57:51,0,283,Taming the x-axis labels of a multi-level pandas dataframe maptlotlib .plot() call,1,"python, pandas, matplotlib",user3556757
48328758,2018-01-18 19:15:09,2,72,Complex delimite columns in Pandas read_csv,1,"python, python-3.x, pandas",Bart
48357853,2018-01-20 15:30:15,3,1591,create Pandas Dataframe with unique index,2,"python, pandas",user3605780
48423159,2018-01-24 13:00:46,1,1148,Get single value from dataframe pandas,2,"python, pandas",user3605780
48226460,2018-01-12 12:37:43,1,382,Efficient solutions insert or update row pandas,2,"python, pandas",user3605780
48196273,2018-01-10 21:21:17,1,1341,Python3 How do I send Pandas Dataframe in an email,2,"pandas, dataframe",user3613102
48411751,2018-01-23 22:17:20,0,43,Making comparisons between Pandas columns,1,"python, pandas",The Nightman
48192903,2018-01-10 17:24:34,0,76,"Python: If column contains string, then extract another column's value",2,"python, pandas",Jespar
48218781,2018-01-12 02:37:12,0,163,Open csv file from website directly in pandas without downloading to folder,1,"python, pandas, csv, selenium",user3725021
48216358,2018-01-11 21:48:27,2,128,"Keras + DataFrameMapper + make_pipeline, input_dim dilemma",0,"python, pandas, scikit-learn, keras",emehex
48427385,2018-01-24 16:33:58,1,123,Speed up parameter testing using Dask,1,"python, pandas, dask",user3757265
48195007,2018-01-10 19:48:52,1,24,Get row prior to datetimeindex for conditional calculation,1,"python, pandas",user3757265
48249715,2018-01-14 12:45:17,0,30,"Printing numpy array and dataframe list, any dependencies?",1,"arrays, python-3.x, pandas, numpy",user3776800
48235227,2018-01-12 23:05:11,1,60,Pandas get unique monthly data based on date range,2,"python, pandas",AJG519
48307663,2018-01-17 18:24:58,1,785,Getting weighted average and standard deviation on several columns in Pandas,1,"python, pandas, grouping, aggregate, weighted-average",ahoosh
48295284,2018-01-17 06:58:20,1,452,Bokeh - Pandas not able to read bytesIO object of excel file from JS,2,"python, pandas, web-applications, bokeh",joel.wilson
48440882,2018-01-25 10:40:35,0,282,Python: Plotting time series data in Zeppelin causes ValueError alternate times,0,"python, pandas, matplotlib, plot, apache-zeppelin",Hrishikesh
48313109,2018-01-18 02:53:35,1,296,Getting headers of a remote excel file using requests and pandas,1,"python, pandas, python-requests",DaveKotschessa
48297940,2018-01-17 09:44:21,1,42,Map values of multiple dataframes and fill columns,4,"python, pandas, dataframe",el323
48261812,2018-01-15 11:11:19,1,472,pandas groupby dates and years and sum up amounts,2,"python, pandas, group-by, pandas-groupby",el323
48276837,2018-01-16 08:24:09,2,55,Fill missing dates,2,"python, pandas, date, datetime, dataframe",Nobel
48427921,2018-01-24 17:02:25,0,95,pandas GroupBy level is much slower than GroupBy on column,0,"python, pandas, pandas-groupby",JOHN
48371569,2018-01-21 20:47:42,2,249,merge pandas MultiIndex is very slow,1,"python, pandas, merge",JOHN
48389545,2018-01-22 20:14:09,-1,46,numpy multidimension array from pandas,1,"python, pandas, numpy, keras",solarenqu
48428173,2018-01-24 17:16:09,2,297,How to change consecutive repeating values in pandas dataframe series to nan or 0?,2,"python, pandas",getaglow
48406018,2018-01-23 16:04:03,1,195,Python: Get DISTINCT column values from inside CASE function in pandasql,1,"python, pandas, sqlite, pandasql",Mano Prathibhan C
48245809,2018-01-14 01:04:22,1,1909,How to build a content-based recommender system that uses multiple attributes?,3,"python, pandas, machine-learning, scikit-learn, recommender-systems",James Ko
48280456,2018-01-16 11:42:26,1,55,Pandas groupby: different indexes returned,2,"python, pandas, grouping",Alex Poca
48355809,2018-01-20 11:54:44,0,219,Pandas is not empty but gets max() arg is an empty sequence,1,"python, python-2.7, pandas, error-handling, max",Jan
48366076,2018-01-21 11:01:23,1,40,Combine lists in Pandas column where column name is in list,3,"python, python-2.7, list, pandas",Jan
48313714,2018-01-18 04:09:36,1,29,"Regex: pandas.str.contains('binary: [49] ') returns False but in fact, it is True",1,"python, regex, python-2.7, pandas",Jan
48322070,2018-01-18 13:03:52,0,167,Convert numerical string in lists where each list is in Pandas row to float,4,"python, python-2.7, list, pandas, type-conversion",Jan
48430972,2018-01-24 20:22:15,0,231,Apply based on dataframe datetime columns returning comparison error,1,"python, pandas, datetime, apply, series",CambrianCatalyst
48426505,2018-01-24 15:52:23,0,28,Can't work out how to apply multi-keyed dictionary vals back to dataframe column,1,"python, pandas, dictionary, dataframe, iteration",CambrianCatalyst
48342588,2018-01-19 13:49:09,0,80,Invert Pandas Multiindexed DataFrame,1,"python, pandas, multi-index, matrix-inverse",tdiddy
48217019,2018-01-11 22:45:00,2,58,Adding a column thats Max value of lookback x row in pandas,1,"python, pandas",tarot
48401844,2018-01-23 12:32:06,1,61,Fuzzy matching between columns of different dataframes (of different lengths),0,"python, pandas, fuzzy-search",famargar
48233746,2018-01-12 20:42:42,1,190,How can I make a dataframe with duplicate datetime index entries unique?,1,"python, pandas, datetime, dataframe",CT00
48428393,2018-01-24 17:29:14,1,110,How Does Pandas `.resample` work? DST weirdness,0,"python-3.x, pandas, pytz",jackalack
48400760,2018-01-23 11:34:49,1,35,output where pandas Series of booleans is True,1,"python, pandas, series",cardamom
48324436,2018-01-18 15:10:04,1,80,Check for differences between the columns of two pandas data frames side by side,1,"python, python-3.x, pandas",cardamom
48232121,2018-01-12 18:30:56,1,303,Subtract from each cell in pandas dataframe based on value,3,"python, pandas",Maria
48210762,2018-01-11 15:38:37,2,58,.ffill() overwriting existing values,2,pandas,kwentine
48198953,2018-01-11 02:25:49,2,376,"Checking if value exists in pandas row, and if so, in which columns",4,"python, pandas, dataframe",François M.
48368986,2018-01-21 16:25:24,0,36,Is it possible to utilize a list as a single column value in pandas?,2,"python, python-3.x, pandas",wasd
48351637,2018-01-20 01:09:12,1,55,Index pandas dataframe by time difference,1,"python, pandas, dataframe, indexing",Mustard Tiger
48283286,2018-01-16 14:15:20,1,39,What is the meaning of 'NK' in pandas int64?,0,"python-3.x, pandas, type-conversion",Saber Alex
48273315,2018-01-16 02:35:20,2,233,Pandas skip missing values in map function,1,"python, pandas, dataframe",Jazz
48440957,2018-01-25 10:44:38,0,42,Cloud SQL insert error when missing values/ big file,1,"python, mysql, pandas",Jazz
48209401,2018-01-11 14:29:05,1,441,Create a dataframe based on column values of another dataframe,1,"python, pandas, pandas-groupby",Techflu
48405028,2018-01-23 15:14:54,1,59,Create a python dataframe using a conditional groupby,4,"python, pandas, dataframe",Techflu
48298328,2018-01-17 10:03:05,-2,169,How to combine columns with same name?,2,"python, pandas",devang singhi
48293700,2018-01-17 04:39:00,1,87,Django ORM calculations between records,2,"django, pandas, django-models, django-queryset",ac2001
48388144,2018-01-22 18:35:25,0,32,Combine two DataFrames that duplicate data,0,"python, pandas",ac2001
48365315,2018-01-21 09:15:00,1,668,python .apply() throwing ValueError: cannot reindex from a duplicate axis,2,"python, pandas, dataframe",Jaskaran Singh Puri
48380586,2018-01-22 11:30:00,-1,581,.apply() throwing TypeError: object of type 'float' has no len(),2,"python, pandas",Jaskaran Singh Puri
48301809,2018-01-17 12:59:41,0,181,Variable inflation factor not working with dataframes python,1,"python, pandas, numpy, statistics, statsmodels",Jaskaran Singh Puri
48204501,2018-01-11 10:12:35,0,131,startswith returns <map object at 0x7fbfe6954470> in Jupyter,2,"python, pandas, jupyter-notebook",Peter
48196497,2018-01-10 21:38:29,1,60,Min/Max over numbers and strings in row,3,"python, pandas, dataframe",Peter
48357259,2018-01-20 14:25:26,2,177,Max of column and index as tuples,2,"python, pandas",Peter
48350850,2018-01-19 23:12:38,3,11176,Subtract two columns in dataframe,5,"python, pandas",Peter
48248450,2018-01-14 09:59:00,2,1222,"convert year, month columns to datetime in python, generate csv",3,"python, python-3.x, python-2.7, pandas, datetime",vinod bhandary
48273099,2018-01-16 02:02:38,0,271,Time series Python Plot (Axes mismatch),1,"python, pandas, matplotlib, plot, time-series",IronKirby
48361467,2018-01-20 21:50:36,3,229,xlwings fails to open workbook with ambiguous error,0,"python, pandas, xlwings",PhilectorIV
48391568,2018-01-22 22:53:55,3,1071,Matplotlib - Creating plot for black background presentation slides,1,"python, pandas, matplotlib, plot",stackoverflowuser2010
